Instrument,Action,Type,Quantity,Limit,Stop,State,Filled,Avg. price,Remaining,Name,Strategy,OCO,Time,Cancel,
MNQ MAR24,Sell,Stop Market,1,17020.00,17018.25,Submitted,1,0,0,Stop Loss Keltner channel B,BlackBird,5e4007fd-69d7-495b-986b-3dd2277aa46b1401358144,12/22/2023 10:38:18 AM,,
MNQ MAR24,Sell,Stop Market,1,17020.00,17018.25,Submitted,1,0,0,Stop Loss Keltner channel A,BlackBird,d7077b52-8692-40a5-8354-aafccc6020c2556738907,12/22/2023 10:38:18 AM,,
MNQ MAR24,Buy,Market,1,17021.00,17021.00,Submitted,1,0,0,Buy Market Entry C,BlackBird,,12/22/2023 10:38:18 AM,,
MNQ MAR24,Buy,Market,1,17021.00,17021.00,Initialized,1,0,0,Buy Market Entry B,BlackBird,,12/22/2023 10:38:18 AM,,
MNQ MAR24,Buy,Market,1,17021.00,17021.00,Initialized,1,0,0,Buy Market Entry A,BlackBird,,12/22/2023 10:38:18 AM,,
MNQ MAR24,Buy to cover,Limit,1,17025.00,17025.00,Initialized,1,0,0,K.Chan Offset 3 C,BlackBird,63b6e613-e485-4a01-b0a8-0a8d91ce62e4565374205,12/22/2023 10:29:08 AM,,
MNQ MAR24,Buy to cover,Limit,1,17025.50,17025.50,Submitted,0,0,1,K.Chan Offset 2 B,BlackBird,b579b987-db58-4585-91ad-941571bc3019795937049,12/22/2023 10:29:08 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17028.00,17029.75,Submitted,0,0,1,Stop Loss Keltner channel C,BlackBird,63b6e613-e485-4a01-b0a8-0a8d91ce62e4565374205,12/22/2023 10:29:08 AM,,
MNQ MAR24,Buy to cover,Limit,1,17026.00,17026.00,Submitted,0,0,1,K.Chan Offset 1 A,BlackBird,a388e32d-8e7d-4f04-9efa-7d1aed435f9c1761333688,12/22/2023 10:29:08 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17028.00,17030.25,Submitted,1,0,0,Stop Loss Keltner channel B,BlackBird,b579b987-db58-4585-91ad-941571bc3019795937049,12/22/2023 10:29:08 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17028.00,17030.00,Submitted,1,0,0,Stop Loss Keltner channel A,BlackBird,a388e32d-8e7d-4f04-9efa-7d1aed435f9c1761333688,12/22/2023 10:29:08 AM,,
MNQ MAR24,Sell short,Market,1,17027.00,17027.00,Submitted,1,0,0,Sell Market Entry C,BlackBird,,12/22/2023 10:29:08 AM,,
MNQ MAR24,Sell short,Market,1,17027.00,17027.00,Initialized,1,0,0,Sell Market Entry B,BlackBird,,12/22/2023 10:29:08 AM,,
MNQ MAR24,Sell short,Market,1,17027.00,17027.00,Initialized,1,0,0,Sell Market Entry A,BlackBird,,12/22/2023 10:29:08 AM,,
MNQ MAR24,Sell,Limit,1,17008.75,17008.75,Initialized,0,0,1,K.Chan Offset 3 C,BlackBird,bc9647f1-5096-4886-aa8e-144c1d9af81d1166832390,12/22/2023 10:24:24 AM,,
MNQ MAR24,Sell,Limit,1,17008.25,17008.25,Submitted,0,0,1,K.Chan Offset 2 B,BlackBird,206ea003-5017-4e3f-845a-66d1ca3933ab1388562136,12/22/2023 10:24:24 AM,,
MNQ MAR24,Sell,Stop Market,1,17005.75,17004.25,Submitted,1,0,0,Stop Loss Keltner channel C,BlackBird,bc9647f1-5096-4886-aa8e-144c1d9af81d1166832390,12/22/2023 10:24:24 AM,,
MNQ MAR24,Sell,Limit,1,17007.75,17007.75,Submitted,0,0,1,K.Chan Offset 1 A,BlackBird,99c53432-401c-4af8-a20d-56c3a94d690a163102421,12/22/2023 10:24:24 AM,,
MNQ MAR24,Sell,Stop Market,1,17005.75,17004.25,Submitted,1,0,0,Stop Loss Keltner channel B,BlackBird,206ea003-5017-4e3f-845a-66d1ca3933ab1388562136,12/22/2023 10:24:24 AM,,
MNQ MAR24,Sell,Stop Market,1,17005.75,17004.25,Submitted,1,0,0,Stop Loss Keltner channel A,BlackBird,99c53432-401c-4af8-a20d-56c3a94d690a163102421,12/22/2023 10:24:24 AM,,
MNQ MAR24,Buy,Market,1,17006.50,17006.50,Initialized,1,0,0,Buy Market Entry C,BlackBird,,12/22/2023 10:24:24 AM,,
MNQ MAR24,Buy,Market,1,17006.50,17006.50,Initialized,1,0,0,Buy Market Entry B,BlackBird,,12/22/2023 10:24:24 AM,,
MNQ MAR24,Buy,Market,1,17006.50,17006.50,Initialized,1,0,0,Buy Market Entry A,BlackBird,,12/22/2023 10:24:24 AM,,
MNQ MAR24,Sell,Limit,1,17020.00,17020.00,Initialized,0,0,1,K.Chan Offset 3 C,BlackBird,94f40000-040b-4785-ad7c-fb2dd16010a01289285004,12/22/2023 10:20:12 AM,,
MNQ MAR24,Sell,Stop Market,1,17017.00,17015.00,Submitted,1,0,0,Stop Loss Keltner channel C,BlackBird,94f40000-040b-4785-ad7c-fb2dd16010a01289285004,12/22/2023 10:20:12 AM,,
MNQ MAR24,Sell,Limit,1,17019.50,17019.50,Submitted,1,0,0,K.Chan Offset 2 B,BlackBird,01408856-d59a-4142-9a44-e3764bb6e1691054829142,12/22/2023 10:20:12 AM,,
MNQ MAR24,Sell,Limit,1,17019.00,17019.00,Submitted,1,0,0,K.Chan Offset 1 A,BlackBird,2711e8fa-7a29-41ee-aaa5-800986a9cd611307790164,12/22/2023 10:20:12 AM,,
MNQ MAR24,Sell,Stop Market,1,17017.00,17015.00,Submitted,0,0,1,Stop Loss Keltner channel B,BlackBird,01408856-d59a-4142-9a44-e3764bb6e1691054829142,12/22/2023 10:20:12 AM,,
MNQ MAR24,Sell,Stop Market,1,17017.00,17015.00,Submitted,0,0,1,Stop Loss Keltner channel A,BlackBird,2711e8fa-7a29-41ee-aaa5-800986a9cd611307790164,12/22/2023 10:20:12 AM,,
MNQ MAR24,Buy,Market,1,17017.50,17017.50,Initialized,1,0,0,Buy Market Entry C,BlackBird,,12/22/2023 10:20:11 AM,,
MNQ MAR24,Buy,Market,1,17017.50,17017.50,Submitted,1,0,0,Buy Market Entry B,BlackBird,,12/22/2023 10:20:11 AM,,
MNQ MAR24,Buy,Market,1,17017.50,17017.50,Initialized,1,0,0,Buy Market Entry A,BlackBird,,12/22/2023 10:20:11 AM,,
MNQ MAR24,Sell,Limit,1,17021.50,17021.50,Initialized,0,0,1,K.Chan Offset 3 C,BlackBird,8c0e69f2-526e-4fb4-a28b-6a1ff21c31d6715629451,12/22/2023 10:19:39 AM,,
MNQ MAR24,Sell,Limit,1,17021.00,17021.00,Submitted,0,0,1,K.Chan Offset 2 B,BlackBird,5e2e2b4b-7f9b-4bd9-827c-8dfd3a99abf5567350156,12/22/2023 10:19:39 AM,,
MNQ MAR24,Sell,Stop Market,1,17018.50,17017.00,Submitted,1,0,0,Stop Loss Keltner channel C,BlackBird,8c0e69f2-526e-4fb4-a28b-6a1ff21c31d6715629451,12/22/2023 10:19:39 AM,,
MNQ MAR24,Sell,Stop Market,1,17018.50,17017.00,Submitted,1,0,0,Stop Loss Keltner channel B,BlackBird,5e2e2b4b-7f9b-4bd9-827c-8dfd3a99abf5567350156,12/22/2023 10:19:39 AM,,
MNQ MAR24,Sell,Limit,1,17020.50,17020.50,Submitted,0,0,1,K.Chan Offset 1 A,BlackBird,a3f392bf-0578-4686-9c6d-5936b59119911054360756,12/22/2023 10:19:39 AM,,
MNQ MAR24,Sell,Stop Market,1,17018.50,17017.00,Submitted,1,0,0,Stop Loss Keltner channel A,BlackBird,a3f392bf-0578-4686-9c6d-5936b59119911054360756,12/22/2023 10:19:39 AM,,
MNQ MAR24,Buy,Market,1,17019.50,17019.50,Initialized,1,0,0,Buy Market Entry C,BlackBird,,12/22/2023 10:19:39 AM,,
MNQ MAR24,Buy,Market,1,17019.50,17019.50,Initialized,1,0,0,Buy Market Entry B,BlackBird,,12/22/2023 10:19:39 AM,,
MNQ MAR24,Buy,Market,1,17019.50,17019.50,Initialized,1,0,0,Buy Market Entry A,BlackBird,,12/22/2023 10:19:39 AM,,
MNQ MAR24,Buy to cover,Limit,1,17024.75,17024.75,Initialized,0,0,1,K.Chan Offset 3 C,BlackBird,013405f9-6b3b-4b69-bba4-83b2f175530f1452391653,12/22/2023 10:03:35 AM,,
MNQ MAR24,Buy to cover,Limit,1,17025.25,17025.25,Submitted,0,0,1,K.Chan Offset 2 B,BlackBird,c37c045a-7189-48d5-9b72-513d5749295c1708661603,12/22/2023 10:03:35 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17027.75,17030.25,Initialized,1,0,0,Stop Loss Keltner channel C,BlackBird,013405f9-6b3b-4b69-bba4-83b2f175530f1452391653,12/22/2023 10:03:35 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17027.75,17030.25,Submitted,1,0,0,Stop Loss Keltner channel B,BlackBird,c37c045a-7189-48d5-9b72-513d5749295c1708661603,12/22/2023 10:03:35 AM,,
MNQ MAR24,Buy to cover,Limit,1,17025.75,17025.75,Initialized,0,0,1,K.Chan Offset 1 A,BlackBird,fe631d76-3e42-42e9-912c-cec5321ff930478898336,12/22/2023 10:03:35 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17027.75,17030.25,Submitted,1,0,0,Stop Loss Keltner channel A,BlackBird,fe631d76-3e42-42e9-912c-cec5321ff930478898336,12/22/2023 10:03:35 AM,,
MNQ MAR24,Sell short,Market,1,17027.00,17027.00,Initialized,1,0,0,Sell Market Entry C,BlackBird,,12/22/2023 10:03:35 AM,,
MNQ MAR24,Sell short,Market,1,17027.00,17027.00,Initialized,1,0,0,Sell Market Entry B,BlackBird,,12/22/2023 10:03:35 AM,,
MNQ MAR24,Sell short,Market,1,17027.00,17027.00,Initialized,1,0,0,Sell Market Entry A,BlackBird,,12/22/2023 10:03:35 AM,,
MNQ MAR24,Sell,Limit,1,17019.25,17018.75,Submitted,1,0,0,K.Chan Offset 3 C,BlackBird,6bd1a755-b438-4b7a-9a3c-db6fb4e5c5e4916851954,12/22/2023 10:01:02 AM,,
MNQ MAR24,Sell,Limit,1,17018.25,17018.25,Initialized,1,0,0,K.Chan Offset 2 B,BlackBird,90cc0c63-1224-437e-a60d-f91c05fafc6e103880672,12/22/2023 10:01:02 AM,,
MNQ MAR24,Sell,Stop Market,1,17015.75,17015.75,Submitted,0,0,1,Stop Loss Keltner channel C,BlackBird,6bd1a755-b438-4b7a-9a3c-db6fb4e5c5e4916851954,12/22/2023 10:01:02 AM,,
MNQ MAR24,Sell,Stop Market,1,17015.75,17015.25,Submitted,0,0,1,Stop Loss Keltner channel B,BlackBird,90cc0c63-1224-437e-a60d-f91c05fafc6e103880672,12/22/2023 10:01:02 AM,,
MNQ MAR24,Sell,Limit,1,17017.75,17017.75,Submitted,1,0,0,K.Chan Offset 1 A,BlackBird,2ef8c408-3348-45b6-bb3f-d99d82536c86751145231,12/22/2023 10:01:02 AM,,
MNQ MAR24,Sell,Stop Market,1,17015.75,17014.75,Submitted,0,0,1,Stop Loss Keltner channel A,BlackBird,2ef8c408-3348-45b6-bb3f-d99d82536c86751145231,12/22/2023 10:01:01 AM,,
MNQ MAR24,Buy,Market,1,17017.00,17017.00,Submitted,1,0,0,Buy Market Entry C,BlackBird,,12/22/2023 10:01:01 AM,,
MNQ MAR24,Buy,Market,1,17017.00,17017.00,Initialized,1,0,0,Buy Market Entry B,BlackBird,,12/22/2023 10:01:01 AM,,
MNQ MAR24,Buy,Market,1,17017.00,17017.00,Initialized,1,0,0,Buy Market Entry A,BlackBird,,12/22/2023 10:01:01 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,17026.5,0,Stop Loss Keltner channel C,BlackBird,,12/22/2023 10:00:12 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,17026.5,0,Stop Loss Keltner channel B,BlackBird,,12/22/2023 10:00:12 AM,,
MNQ MAR24,Buy to cover,Limit,1,17024.25,17024.25,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,2206f55f-ea16-407e-84fb-b16c0567a63d344252560,12/22/2023 10:00:12 AM,,
MNQ MAR24,Buy to cover,Limit,1,17024.75,17024.75,Cancelled,0,0,1,K.Chan Offset 2 B,BlackBird,d282e2b2-4b79-4d27-98c0-df17cec33154300413702,12/22/2023 10:00:12 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17026.25,17026.25,Cancelled,0,0,1,Stop Loss Keltner channel C,BlackBird,2206f55f-ea16-407e-84fb-b16c0567a63d344252560,12/22/2023 10:00:12 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17026.75,17028.00,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,d282e2b2-4b79-4d27-98c0-df17cec33154300413702,12/22/2023 10:00:12 AM,,
MNQ MAR24,Buy to cover,Limit,1,17024.75,17024.75,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,bcedde1e-7d10-43ac-adb4-e9f721f919911956712515,12/22/2023 10:00:12 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17026.25,17026.25,Filled,1,17027.25,0,Stop Loss Keltner channel A,BlackBird,bcedde1e-7d10-43ac-adb4-e9f721f919911956712515,12/22/2023 10:00:12 AM,,
MNQ MAR24,Sell short,Market,1,17026.00,17026.00,Filled,1,17025.25,0,Sell Market Entry C,BlackBird,,12/22/2023 10:00:11 AM,,
MNQ MAR24,Sell short,Market,1,17026.00,17026.00,Filled,1,17025.5,0,Sell Market Entry B,BlackBird,,12/22/2023 10:00:11 AM,,
MNQ MAR24,Sell short,Market,1,17026.00,17026.00,Filled,1,17025.5,0,Sell Market Entry A,BlackBird,,12/22/2023 10:00:11 AM,,
MNQ MAR24,Sell,Market,1,0,0,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,,12/22/2023 10:00:03 AM,,
MNQ MAR24,Sell,Limit,1,17028.25,17025.50,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,da817555-2cc1-4334-92a0-0207235f7aed1397736347,12/22/2023 10:00:03 AM,,
MNQ MAR24,Sell,Stop Market,1,17027.00,17027.00,Filled,1,17024.75,0,Stop Loss Keltner channel C,BlackBird,da817555-2cc1-4334-92a0-0207235f7aed1397736347,12/22/2023 10:00:03 AM,,
MNQ MAR24,Sell,Limit,1,17028.25,17025.00,Cancelled,0,0,1,K.Chan Offset 2 B,BlackBird,6b644d33-8484-45dc-ad1f-018375e55ac51577745961,12/22/2023 10:00:03 AM,,
MNQ MAR24,Sell,Stop Market,1,17027.00,17027.00,Filled,1,17024.5,0,Stop Loss Keltner channel B,BlackBird,6b644d33-8484-45dc-ad1f-018375e55ac51577745961,12/22/2023 10:00:03 AM,,
MNQ MAR24,Sell,Stop Market,1,17026.00,17026.00,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,3ad04bed-f36f-458b-9aae-1a2210bf8b031030357664,12/22/2023 10:00:03 AM,,
MNQ MAR24,Sell,Limit,1,17026.75,17024.50,Filled,1,17026.75,0,K.Chan Offset 1 A,BlackBird,3ad04bed-f36f-458b-9aae-1a2210bf8b031030357664,12/22/2023 10:00:02 AM,,
MNQ MAR24,Buy,Market,1,17024.00,17024.00,Filled,1,17027.75,0,Buy Market Entry C,BlackBird,,12/22/2023 10:00:02 AM,,
MNQ MAR24,Buy,Market,1,17024.00,17024.00,Filled,1,17027.75,0,Buy Market Entry B,BlackBird,,12/22/2023 10:00:02 AM,,
MNQ MAR24,Buy,Market,1,17024.00,17024.00,Filled,1,17026.25,0,Buy Market Entry A,BlackBird,,12/22/2023 10:00:02 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,17034,0,Close Short,BlackBird,,12/22/2023 10:00:02 AM,,
MNQ MAR24,Sell,Limit,1,17033.75,17033.75,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,fb033c71-1205-46de-ab42-61df07adde152031942671,12/22/2023 10:00:02 AM,,
MNQ MAR24,Sell,Market,1,0,0,Filled,1,17030.75,0,Stop Loss Keltner channel A,BlackBird,,12/22/2023 10:00:02 AM,,
MNQ MAR24,Sell,Stop Market,1,17032.50,17032.50,Filled,1,17031.5,0,Stop Loss Keltner channel C,BlackBird,fb033c71-1205-46de-ab42-61df07adde152031942671,12/22/2023 10:00:02 AM,,
MNQ MAR24,Sell,Stop Market,1,17031.50,17031.50,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,630bbbfb-92ea-45d4-b725-1bf31a9b8d311744724205,12/22/2023 10:00:01 AM,,
MNQ MAR24,Sell,Stop Market,1,17031.50,17031.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,e483aa9f-60ec-4c80-9ae0-e433f558ec6c1854722266,12/22/2023 10:00:01 AM,,
MNQ MAR24,Sell,Limit,1,17033.00,17032.25,Filled,1,17033,0,K.Chan Offset 2 B,BlackBird,630bbbfb-92ea-45d4-b725-1bf31a9b8d311744724205,12/22/2023 10:00:01 AM,,
MNQ MAR24,Sell,Limit,1,17032.25,17032.25,Filled,1,17032.25,0,K.Chan Offset 1 A,BlackBird,e483aa9f-60ec-4c80-9ae0-e433f558ec6c1854722266,12/22/2023 10:00:01 AM,,
MNQ MAR24,Buy,Market,1,17031.00,17031.00,Filled,1,17032.75,0,Buy Market Entry C,BlackBird,,12/22/2023 10:00:01 AM,,
MNQ MAR24,Buy,Market,1,17031.00,17031.00,Filled,1,17032.5,0,Buy Market Entry B,BlackBird,,12/22/2023 10:00:01 AM,,
MNQ MAR24,Buy,Market,1,17031.00,17031.00,Filled,1,17031.75,0,Buy Market Entry A,BlackBird,,12/22/2023 10:00:01 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,17031,0,Close Short,BlackBird,,12/22/2023 10:00:01 AM,,
MNQ MAR24,Sell short,Market,1,17029.00,17029.00,Cancelled,0,0,1,Sell Market Entry C,BlackBird,,12/22/2023 10:00:01 AM,,
MNQ MAR24,Sell short,Market,1,17029.00,17029.00,Cancelled,0,0,1,Sell Market Entry B,BlackBird,,12/22/2023 10:00:01 AM,,
MNQ MAR24,Sell short,Market,1,17029.00,17029.00,Filled,1,17029.25,0,Sell Market Entry A,BlackBird,,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell,Market,2,0,0,Filled,2,17028.625,0,Close Long,BlackBird,,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell,Limit,1,17034.25,17031.75,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,0c7a9941-efea-4eaa-bd02-18031f395c0369638505,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell,Limit,1,17032.75,17032.75,Rejected,0,0,1,K.Chan Offset 3 C,BlackBird,e792800e-c55b-4aa5-b76e-d9c6d18e20f51667525476,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell,Limit,1,17032.25,17032.25,Rejected,0,0,1,K.Chan Offset 2 B,BlackBird,cf07c6c5-3574-484a-9e92-5390e052b3d3985870770,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell,Stop Market,1,17029.75,17029.25,Rejected: Sell stop or sell stop limit orders can't be placed above the market.,0,0,1,Stop Loss Keltner channel C,BlackBird,e792800e-c55b-4aa5-b76e-d9c6d18e20f51667525476,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell,Stop Market,1,17029.75,17029.75,Filled,1,17028.5,0,Stop Loss Keltner channel A,BlackBird,0c7a9941-efea-4eaa-bd02-18031f395c0369638505,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell,Stop Market,1,17029.75,17029.25,Rejected: Sell stop or sell stop limit orders can't be placed above the market.,0,0,1,Stop Loss Keltner channel B,BlackBird,cf07c6c5-3574-484a-9e92-5390e052b3d3985870770,12/22/2023 10:00:00 AM,,
MNQ MAR24,Buy,Market,1,17033.50,17033.50,Filled,1,17031.75,0,Buy Market Entry C,BlackBird,,12/22/2023 10:00:00 AM,,
MNQ MAR24,Buy,Market,1,17033.50,17033.50,Filled,1,17031.75,0,Buy Market Entry B,BlackBird,,12/22/2023 10:00:00 AM,,
MNQ MAR24,Buy,Market,1,17033.50,17033.50,Filled,1,17033.75,0,Buy Market Entry A,BlackBird,,12/22/2023 10:00:00 AM,,
MNQ MAR24,Buy to cover,Market,1,0,0,Filled,1,17033,0,Close Short,BlackBird,,12/22/2023 10:00:00 AM,,
MNQ MAR24,Sell short,Market,1,17028.50,17028.50,Cancelled,0,0,1,Sell Market Entry C,BlackBird,,12/22/2023 9:59:59 AM,,
MNQ MAR24,Sell short,Market,1,17028.50,17028.50,Cancelled,0,0,1,Sell Market Entry B,BlackBird,,12/22/2023 9:59:59 AM,,
MNQ MAR24,Sell short,Market,1,17028.50,17028.50,Filled,1,17028.25,0,Sell Market Entry A,BlackBird,,12/22/2023 9:59:59 AM,,
MNQ MAR24,Sell,Limit,1,17031.75,17031.75,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,eed65839-8120-4dc8-bf77-3e4433d822c61480790944,12/22/2023 9:54:58 AM,,
MNQ MAR24,Sell,Limit,1,17031.75,17031.50,Cancelled,0,0,1,K.Chan Offset 2 B,BlackBird,63bd8f1f-3d1d-4b28-8ec5-7358b4b9c2d51739091682,12/22/2023 9:54:58 AM,,
MNQ MAR24,Sell,Limit,1,17031.75,17031.00,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,a4497e04-48d1-4f9f-8da4-3450088d99a11972468513,12/22/2023 9:54:58 AM,,
MNQ MAR24,Sell,Stop Market,1,17030.00,17030.00,Filled,1,17030,0,Stop Loss Keltner channel C,BlackBird,eed65839-8120-4dc8-bf77-3e4433d822c61480790944,12/22/2023 9:54:58 AM,,
MNQ MAR24,Sell,Stop Market,1,17030.00,17030.00,Filled,1,17030,0,Stop Loss Keltner channel B,BlackBird,63bd8f1f-3d1d-4b28-8ec5-7358b4b9c2d51739091682,12/22/2023 9:54:58 AM,,
MNQ MAR24,Sell,Stop Market,1,17030.00,17030.00,Filled,1,17030,0,Stop Loss Keltner channel A,BlackBird,a4497e04-48d1-4f9f-8da4-3450088d99a11972468513,12/22/2023 9:54:57 AM,,
MNQ MAR24,Buy,Market,1,17030.50,17030.50,Filled,1,17031.25,0,Buy Market Entry C,BlackBird,,12/22/2023 9:54:57 AM,,
MNQ MAR24,Buy,Market,1,17030.50,17030.50,Filled,1,17031.25,0,Buy Market Entry B,BlackBird,,12/22/2023 9:54:57 AM,,
MNQ MAR24,Buy,Market,1,17030.50,17030.50,Filled,1,17031.25,0,Buy Market Entry A,BlackBird,,12/22/2023 9:54:57 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17036.50,17036.50,Cancelled,0,0,1,Stop Loss Keltner channel C,BlackBird,ccba466a-c046-45fe-a9d0-90dfc749c3e5368364393,12/22/2023 9:52:19 AM,,
MNQ MAR24,Buy to cover,Limit,1,17035.50,17035.50,Filled,1,17035.5,0,K.Chan Offset 3 C,BlackBird,ccba466a-c046-45fe-a9d0-90dfc749c3e5368364393,12/22/2023 9:52:18 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17037.50,17037.50,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,f01babda-82cf-4b4e-bc80-efb4c4ec7f98523907602,12/22/2023 9:52:18 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17037.50,17037.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,b7115e03-4c63-4d8e-bd71-4e17e3f57cb01575518590,12/22/2023 9:52:18 AM,,
MNQ MAR24,Buy to cover,Limit,1,17036.00,17036.00,Filled,1,17035.75,0,K.Chan Offset 2 B,BlackBird,f01babda-82cf-4b4e-bc80-efb4c4ec7f98523907602,12/22/2023 9:52:18 AM,,
MNQ MAR24,Buy to cover,Limit,1,17036.50,17036.50,Filled,1,17036.25,0,K.Chan Offset 1 A,BlackBird,b7115e03-4c63-4d8e-bd71-4e17e3f57cb01575518590,12/22/2023 9:52:18 AM,,
MNQ MAR24,Sell short,Market,1,17037.50,17037.50,Filled,1,17037.5,0,Sell Market Entry C,BlackBird,,12/22/2023 9:52:16 AM,,
MNQ MAR24,Sell short,Market,1,17037.50,17037.50,Filled,1,17037.5,0,Sell Market Entry B,BlackBird,,12/22/2023 9:52:16 AM,,
MNQ MAR24,Sell short,Market,1,17037.50,17037.50,Filled,1,17037.5,0,Sell Market Entry A,BlackBird,,12/22/2023 9:52:16 AM,,
MNQ MAR24,Sell,Limit,1,17026.75,17026.75,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,7bf396c6-df43-417b-a539-ba683c6f541a1672814647,12/22/2023 9:48:09 AM,,
MNQ MAR24,Sell,Stop Market,1,17025.50,17025.50,Filled,1,17025.5,0,Stop Loss Keltner channel C,BlackBird,7bf396c6-df43-417b-a539-ba683c6f541a1672814647,12/22/2023 9:48:09 AM,,
MNQ MAR24,Sell,Stop Market,1,17025.50,17025.50,Cancelled,0,0,1,Stop Loss Keltner channel A,BlackBird,5f77a344-07e3-4357-b1c7-6fb560482093960172947,12/22/2023 9:48:09 AM,,
MNQ MAR24,Sell,Stop Market,1,17025.50,17025.50,Cancelled,0,0,1,Stop Loss Keltner channel B,BlackBird,ad6c3e12-94d7-4417-be63-a36c8997d4ff1282090104,12/22/2023 9:48:09 AM,,
MNQ MAR24,Sell,Limit,1,17026.50,17026.50,Filled,1,17026.5,0,K.Chan Offset 2 B,BlackBird,ad6c3e12-94d7-4417-be63-a36c8997d4ff1282090104,12/22/2023 9:48:08 AM,,
MNQ MAR24,Sell,Limit,1,17026.00,17026.00,Filled,1,17026.5,0,K.Chan Offset 1 A,BlackBird,5f77a344-07e3-4357-b1c7-6fb560482093960172947,12/22/2023 9:48:08 AM,,
MNQ MAR24,Buy,Market,1,17025.00,17025.00,Filled,1,17025.5,0,Buy Market Entry C,BlackBird,,12/22/2023 9:48:07 AM,,
MNQ MAR24,Buy,Market,1,17025.00,17025.00,Filled,1,17025.5,0,Buy Market Entry B,BlackBird,,12/22/2023 9:48:07 AM,,
MNQ MAR24,Buy,Market,1,17025.00,17025.00,Filled,1,17025.5,0,Buy Market Entry A,BlackBird,,12/22/2023 9:48:07 AM,,
MNQ MAR24,Buy to cover,Limit,1,17021.00,17021.00,Cancelled,0,0,1,K.Chan Offset 1 A,BlackBird,5a7d7041-428b-4f4c-8e87-52426edc1e462096916382,12/22/2023 9:43:51 AM,,
MNQ MAR24,Buy to cover,Limit,1,17020.00,17020.00,Cancelled,0,0,1,K.Chan Offset 3 C,BlackBird,3f4e1440-91a5-4b44-8105-f949a4d10761364807159,12/22/2023 9:43:51 AM,,
MNQ MAR24,Buy to cover,Limit,1,17020.50,17020.50,Cancelled,0,0,1,K.Chan Offset 2 B,BlackBird,85f5f575-aa47-46ba-bc0f-47d0a1b7ef0168111944,12/22/2023 9:43:51 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17022.00,17022.00,Filled,1,17022.25,0,Stop Loss Keltner channel A,BlackBird,5a7d7041-428b-4f4c-8e87-52426edc1e462096916382,12/22/2023 9:43:51 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17022.00,17022.00,Filled,1,17022,0,Stop Loss Keltner channel C,BlackBird,3f4e1440-91a5-4b44-8105-f949a4d10761364807159,12/22/2023 9:43:51 AM,,
MNQ MAR24,Buy to cover,Stop Market,1,17022.00,17022.00,Filled,1,17022,0,Stop Loss Keltner channel B,BlackBird,85f5f575-aa47-46ba-bc0f-47d0a1b7ef0168111944,12/22/2023 9:43:51 AM,,
MNQ MAR24,Sell short,Market,1,17022.00,17022.00,Filled,1,17021.25,0,Sell Market Entry C,BlackBird,,12/22/2023 9:43:51 AM,,
MNQ MAR24,Sell short,Market,1,17022.00,17022.00,Filled,1,17021.5,0,Sell Market Entry B,BlackBird,,12/22/2023 9:43:51 AM,,
